date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
17/11/2020 01:00,1.32176,1.32182,1.32217,1.32166,1.32191,1.32195,1.32229,1.3218,2792
17/11/2020 01:15,1.32182,1.32178,1.32204,1.32146,1.32195,1.32193,1.32216,1.32162,2122
17/11/2020 01:30,1.32178,1.32167,1.32229,1.32164,1.32193,1.32182,1.32243,1.32178,2707
17/11/2020 01:45,1.32167,1.32124,1.32201,1.32105,1.32182,1.32137,1.32214,1.32117,2549
17/11/2020 02:00,1.32124,1.32152,1.32178,1.32068,1.32137,1.32168,1.32189,1.32079,2209
17/11/2020 02:15,1.32152,1.32138,1.32167,1.32097,1.32168,1.3215,1.3218,1.32111,2579
17/11/2020 02:30,1.32138,1.3223,1.32236,1.32125,1.3215,1.32245,1.32249,1.32139,2401
17/11/2020 02:45,1.3223,1.32178,1.32251,1.32168,1.32245,1.32191,1.32262,1.32182,2056
17/11/2020 03:00,1.32178,1.3223,1.32259,1.32174,1.32191,1.32243,1.32272,1.32185,2166
17/11/2020 03:15,1.3223,1.32219,1.32269,1.32216,1.32243,1.32231,1.32281,1.32228,1881
17/11/2020 03:30,1.32219,1.32251,1.32278,1.32218,1.32231,1.32264,1.32292,1.3223,1541
17/11/2020 03:45,1.32251,1.32228,1.32263,1.32222,1.32264,1.32243,1.32277,1.32238,1839
17/11/2020 04:00,1.32228,1.32225,1.32236,1.32203,1.32243,1.3224,1.3225,1.32219,1566
17/11/2020 04:15,1.32225,1.32213,1.3223,1.32205,1.3224,1.32227,1.32246,1.32218,1209
17/11/2020 04:30,1.32213,1.322,1.32244,1.32194,1.32227,1.32215,1.3226,1.32208,1895
17/11/2020 04:45,1.322,1.3221,1.32239,1.32198,1.32215,1.32226,1.32252,1.32213,1163
17/11/2020 05:00,1.3221,1.32179,1.32214,1.32174,1.32226,1.32192,1.3223,1.32188,1883
17/11/2020 05:15,1.32179,1.32152,1.32187,1.32147,1.32192,1.32169,1.32204,1.32163,1503
17/11/2020 05:30,1.32152,1.32178,1.32181,1.32145,1.32169,1.32193,1.32194,1.32161,1666
17/11/2020 05:45,1.32178,1.32146,1.32212,1.32128,1.32193,1.32158,1.32225,1.32141,2272
17/11/2020 06:00,1.32146,1.32145,1.3217,1.3211,1.32158,1.32158,1.32182,1.32123,1948
17/11/2020 06:15,1.32145,1.32126,1.32162,1.32125,1.32158,1.32142,1.32174,1.32138,1444
17/11/2020 06:30,1.32126,1.32099,1.32137,1.32098,1.32142,1.32117,1.32153,1.32113,1735
17/11/2020 06:45,1.32099,1.3211,1.3214,1.32095,1.32117,1.32123,1.32154,1.3211,2286
17/11/2020 07:00,1.3211,1.32247,1.32255,1.32107,1.32123,1.32261,1.32269,1.32122,2485
17/11/2020 07:15,1.32247,1.32137,1.32257,1.32129,1.32261,1.32151,1.32272,1.32145,2983
17/11/2020 07:30,1.32137,1.32028,1.32159,1.3202,1.32151,1.32042,1.32172,1.32034,3070
17/11/2020 07:45,1.32028,1.31989,1.32047,1.31926,1.32042,1.32001,1.3206,1.31939,3579
17/11/2020 08:00,1.31989,1.32045,1.32079,1.31956,1.32001,1.32059,1.32093,1.3197,5751
17/11/2020 08:15,1.32045,1.32106,1.3215,1.3204,1.32059,1.3212,1.32163,1.32054,4968
17/11/2020 08:30,1.32106,1.32219,1.32221,1.32083,1.3212,1.32228,1.32232,1.32098,4298
17/11/2020 08:45,1.32219,1.32215,1.32268,1.32128,1.32228,1.32229,1.3228,1.32144,5391
17/11/2020 09:00,1.32215,1.32249,1.32256,1.32158,1.32229,1.32263,1.32272,1.32172,4688
17/11/2020 09:15,1.32249,1.32247,1.32314,1.32217,1.32263,1.32261,1.32326,1.32233,4155
17/11/2020 09:30,1.32247,1.32285,1.32365,1.32225,1.32261,1.323,1.32378,1.32239,3714
17/11/2020 09:45,1.32285,1.32244,1.32292,1.32185,1.323,1.32258,1.32306,1.32199,3660
17/11/2020 10:00,1.32244,1.32245,1.32293,1.32216,1.32258,1.3226,1.32308,1.32228,3406
17/11/2020 10:15,1.32245,1.3237,1.32551,1.32195,1.3226,1.32385,1.32566,1.3221,10387
17/11/2020 10:30,1.3237,1.32449,1.32469,1.32302,1.32385,1.32465,1.32481,1.32313,4908
17/11/2020 10:45,1.32449,1.32459,1.32476,1.32398,1.32465,1.32475,1.32492,1.32412,3249
17/11/2020 11:00,1.32459,1.32537,1.32543,1.32457,1.32475,1.32552,1.32558,1.32472,4582
17/11/2020 11:15,1.32537,1.3268,1.3269,1.32526,1.32552,1.3269,1.32703,1.32541,5736
17/11/2020 11:30,1.3268,1.32618,1.32683,1.32587,1.3269,1.3263,1.32696,1.32598,4625
17/11/2020 11:45,1.32618,1.32704,1.3272,1.32614,1.3263,1.32719,1.32734,1.32625,3938
17/11/2020 12:00,1.32704,1.32633,1.32704,1.32587,1.32719,1.32648,1.32718,1.326,4505
17/11/2020 12:15,1.32633,1.32628,1.32692,1.32588,1.32648,1.32641,1.32707,1.326,4784
17/11/2020 12:30,1.32628,1.32574,1.32645,1.32554,1.32641,1.32587,1.32659,1.3257,4975
17/11/2020 12:45,1.32574,1.32581,1.32608,1.32533,1.32587,1.32593,1.3262,1.32548,4237
17/11/2020 13:00,1.32581,1.32625,1.32672,1.32573,1.32593,1.32636,1.32684,1.32587,3966
17/11/2020 13:15,1.32625,1.32527,1.3264,1.32479,1.32636,1.32564,1.32651,1.32493,5986
17/11/2020 13:30,1.32527,1.32588,1.32616,1.32478,1.32564,1.32601,1.3263,1.3249,6476
17/11/2020 13:45,1.32588,1.32635,1.32685,1.32589,1.32601,1.3265,1.32697,1.32601,4819
17/11/2020 14:00,1.32635,1.32544,1.32652,1.32522,1.3265,1.32558,1.32665,1.32534,5192
17/11/2020 14:15,1.32544,1.32514,1.3255,1.32457,1.32558,1.32526,1.32564,1.32471,3962
17/11/2020 14:30,1.32514,1.32532,1.32588,1.32475,1.32526,1.32544,1.32601,1.32485,6237
17/11/2020 14:45,1.32532,1.32554,1.32566,1.3247,1.32544,1.32567,1.3258,1.32485,6662
17/11/2020 15:00,1.32554,1.32593,1.32604,1.32446,1.32567,1.32606,1.32617,1.32459,5622
17/11/2020 15:15,1.32593,1.32561,1.32651,1.32505,1.32606,1.32575,1.32665,1.32521,5620
17/11/2020 15:30,1.32561,1.325,1.32576,1.32436,1.32575,1.32511,1.32592,1.32451,6400
17/11/2020 15:45,1.325,1.32585,1.32605,1.32468,1.32511,1.32601,1.3262,1.32478,6546
17/11/2020 16:00,1.32585,1.32506,1.32599,1.32476,1.32601,1.3252,1.32612,1.32492,4235
17/11/2020 16:15,1.32506,1.32523,1.32543,1.32443,1.3252,1.32533,1.32556,1.32456,4921
17/11/2020 16:30,1.32523,1.32458,1.32567,1.32448,1.32533,1.3247,1.32578,1.3246,3792
17/11/2020 16:45,1.32458,1.32457,1.32488,1.3241,1.3247,1.3246,1.32501,1.32423,3801
17/11/2020 17:00,1.32457,1.32472,1.3249,1.32394,1.3246,1.32486,1.32505,1.32408,3552
17/11/2020 17:15,1.32472,1.32475,1.32513,1.32453,1.32486,1.32491,1.32523,1.32467,2697
17/11/2020 17:30,1.32475,1.32473,1.32478,1.32434,1.32491,1.32485,1.32491,1.32446,2379
17/11/2020 17:45,1.32473,1.32408,1.32472,1.32404,1.32485,1.32423,1.32485,1.32418,2321
17/11/2020 18:00,1.32408,1.32419,1.32454,1.32389,1.32423,1.3243,1.32467,1.32402,1996
17/11/2020 18:15,1.32419,1.32403,1.32449,1.32403,1.3243,1.32417,1.32463,1.32416,2160
17/11/2020 18:30,1.32403,1.32405,1.32459,1.32384,1.32417,1.3242,1.32473,1.32399,1700
17/11/2020 18:45,1.32405,1.32463,1.32469,1.32387,1.3242,1.32477,1.32483,1.32402,1374
17/11/2020 19:00,1.32463,1.32556,1.32557,1.3244,1.32477,1.32571,1.32572,1.32451,2058
17/11/2020 19:15,1.32556,1.32547,1.32575,1.32537,1.32571,1.32559,1.32587,1.32551,1884
17/11/2020 19:30,1.32547,1.32557,1.3258,1.32544,1.32559,1.32571,1.32594,1.32556,1442
17/11/2020 19:45,1.32557,1.32586,1.32592,1.32548,1.32571,1.32598,1.32606,1.32561,2249
17/11/2020 20:00,1.32586,1.32534,1.3259,1.32516,1.32598,1.32552,1.32604,1.32533,1718
17/11/2020 20:15,1.32534,1.32515,1.32543,1.32486,1.32552,1.32528,1.32558,1.325,1236
17/11/2020 20:30,1.32515,1.32511,1.32522,1.32489,1.32528,1.32526,1.32538,1.325,1784
17/11/2020 20:45,1.32511,1.32512,1.32532,1.32489,1.32526,1.32525,1.32544,1.32498,1775
17/11/2020 21:00,1.32512,1.32553,1.32572,1.3251,1.32525,1.32567,1.32584,1.32523,1511
17/11/2020 21:15,1.32553,1.32565,1.32576,1.3255,1.32567,1.32577,1.32588,1.32559,925
17/11/2020 21:30,1.32565,1.3253,1.3257,1.32517,1.32577,1.32544,1.32584,1.32528,896
17/11/2020 21:45,1.3253,1.32426,1.3253,1.32421,1.32544,1.32494,1.32544,1.32461,1913
17/11/2020 22:00,1.32426,1.32503,1.32525,1.32393,1.32494,1.32546,1.32576,1.32476,229
17/11/2020 22:15,1.32503,1.3251,1.32599,1.32413,1.32546,1.32554,1.32624,1.32527,251
17/11/2020 22:30,1.3251,1.32506,1.32584,1.32494,1.32554,1.32556,1.3261,1.3254,1075
17/11/2020 22:45,1.32506,1.32613,1.32634,1.32505,1.32556,1.32654,1.32673,1.32556,708
17/11/2020 23:00,1.32613,1.32565,1.32624,1.3255,1.32654,1.3259,1.32659,1.32579,1337
17/11/2020 23:15,1.32565,1.32552,1.32581,1.32534,1.3259,1.32569,1.32603,1.32546,1172
17/11/2020 23:30,1.32552,1.32597,1.32604,1.32546,1.32569,1.32616,1.32618,1.32561,886
17/11/2020 23:45,1.32597,1.3256,1.32603,1.32553,1.32616,1.32576,1.32622,1.32571,874
18/11/2020 00:00,1.3256,1.32546,1.32606,1.32545,1.32576,1.32559,1.32622,1.32559,2255
18/11/2020 00:15,1.32546,1.32519,1.32558,1.32514,1.32559,1.32535,1.32574,1.32521,1549
18/11/2020 00:30,1.32519,1.32495,1.32548,1.32474,1.32535,1.3251,1.32561,1.3249,1795
18/11/2020 00:45,1.32495,1.32483,1.32514,1.32458,1.3251,1.32498,1.32527,1.32471,2194
18/11/2020 01:00,1.32483,1.32499,1.32511,1.32437,1.32498,1.32511,1.32526,1.32451,2155
18/11/2020 01:15,1.32499,1.32517,1.32522,1.32479,1.32511,1.3253,1.32536,1.32494,1736
18/11/2020 01:30,1.32517,1.32437,1.32517,1.32434,1.3253,1.32449,1.32531,1.32449,2213
18/11/2020 01:45,1.32437,1.32483,1.32485,1.3243,1.32449,1.325,1.32503,1.32446,2103
18/11/2020 02:00,1.32483,1.32508,1.32514,1.32481,1.325,1.32522,1.32528,1.32496,1319
18/11/2020 02:15,1.32508,1.32504,1.32535,1.3249,1.32522,1.32519,1.32553,1.32506,1265
18/11/2020 02:30,1.32504,1.32511,1.32541,1.32499,1.32519,1.32527,1.32556,1.32515,1429
18/11/2020 02:45,1.32511,1.32502,1.32535,1.32501,1.32527,1.32519,1.32552,1.32516,887
18/11/2020 03:00,1.32502,1.32502,1.32512,1.32467,1.32519,1.32518,1.32526,1.32483,1675
18/11/2020 03:15,1.32502,1.32502,1.32529,1.32492,1.32518,1.32518,1.32539,1.32508,1214
18/11/2020 03:30,1.32502,1.32531,1.32542,1.325,1.32518,1.32544,1.32554,1.32516,1305
18/11/2020 03:45,1.32531,1.32539,1.32542,1.32516,1.32544,1.32552,1.32556,1.32533,1005
18/11/2020 04:00,1.32539,1.32558,1.32561,1.32517,1.32552,1.32573,1.32574,1.32533,1095
18/11/2020 04:15,1.32558,1.3258,1.32593,1.32557,1.32573,1.32594,1.32605,1.32571,1277
18/11/2020 04:30,1.3258,1.32602,1.32607,1.32567,1.32594,1.32616,1.32621,1.32582,991
18/11/2020 04:45,1.32602,1.32605,1.32617,1.32595,1.32616,1.32619,1.32631,1.32609,1077
18/11/2020 05:00,1.32605,1.32652,1.32658,1.32577,1.32619,1.32667,1.32672,1.32591,1320
18/11/2020 05:15,1.32652,1.32625,1.32671,1.3261,1.32667,1.32637,1.32686,1.3262,2434
18/11/2020 05:30,1.32625,1.32627,1.32661,1.32618,1.32637,1.3264,1.32676,1.32629,1735
18/11/2020 05:45,1.32627,1.32661,1.32699,1.32619,1.3264,1.32673,1.32714,1.32631,1655
18/11/2020 06:00,1.32661,1.32638,1.32666,1.32624,1.32673,1.32654,1.32681,1.3264,1819
18/11/2020 06:15,1.32638,1.32582,1.32664,1.32575,1.32654,1.32597,1.32679,1.32588,2179
18/11/2020 06:30,1.32582,1.32579,1.32599,1.32558,1.32597,1.32591,1.32614,1.32571,1728
18/11/2020 06:45,1.32579,1.32608,1.32646,1.32559,1.32591,1.32621,1.32662,1.32572,2435
18/11/2020 07:00,1.32608,1.32644,1.32698,1.32607,1.32621,1.3266,1.32711,1.32615,2961
18/11/2020 07:15,1.32644,1.32769,1.32798,1.3264,1.3266,1.32784,1.32813,1.32653,3435
18/11/2020 07:30,1.32769,1.32749,1.32799,1.32723,1.32784,1.32763,1.32811,1.32736,3636
18/11/2020 07:45,1.32749,1.3276,1.32796,1.32717,1.32763,1.32774,1.3281,1.3273,4100
18/11/2020 08:00,1.3276,1.32848,1.32862,1.32724,1.32774,1.32865,1.32873,1.32737,5212
18/11/2020 08:15,1.32848,1.3289,1.32912,1.32817,1.32865,1.32905,1.32926,1.32826,4804
18/11/2020 08:30,1.3289,1.32844,1.32904,1.32758,1.32905,1.32857,1.32919,1.3277,4289
18/11/2020 08:45,1.32844,1.32811,1.3287,1.32799,1.32857,1.32825,1.32881,1.32814,3793
18/11/2020 09:00,1.32811,1.32906,1.32937,1.32788,1.32825,1.3292,1.32948,1.32801,3948
18/11/2020 09:15,1.32906,1.32891,1.32941,1.32857,1.3292,1.32905,1.32954,1.32871,3593
18/11/2020 09:30,1.32891,1.3291,1.32939,1.32856,1.32905,1.32921,1.3295,1.32872,3516
18/11/2020 09:45,1.3291,1.32915,1.32971,1.329,1.32921,1.32929,1.32984,1.32914,3323
18/11/2020 10:00,1.32915,1.3287,1.32918,1.32841,1.32929,1.32882,1.32932,1.32856,3635
18/11/2020 10:15,1.3287,1.329,1.32928,1.32859,1.32882,1.32912,1.32942,1.32869,3224
18/11/2020 10:30,1.329,1.32844,1.32902,1.32834,1.32912,1.32857,1.32915,1.32842,2851
18/11/2020 10:45,1.32844,1.32909,1.32915,1.32845,1.32857,1.32921,1.32928,1.32857,3167
18/11/2020 11:00,1.32909,1.32844,1.32932,1.32817,1.32921,1.32855,1.32944,1.3283,2876
18/11/2020 11:15,1.32844,1.32803,1.32876,1.32789,1.32855,1.32817,1.32889,1.32801,2894
18/11/2020 11:30,1.32803,1.32789,1.32836,1.32744,1.32817,1.32803,1.32849,1.32753,3078
18/11/2020 11:45,1.32789,1.32784,1.32874,1.32735,1.32803,1.32798,1.32887,1.32751,6024
18/11/2020 12:00,1.32784,1.32697,1.32799,1.32638,1.32798,1.32712,1.32808,1.32649,6225
18/11/2020 12:15,1.32697,1.3276,1.32784,1.3269,1.32712,1.32772,1.32798,1.32705,3399
18/11/2020 12:30,1.3276,1.32761,1.32797,1.32731,1.32772,1.32772,1.32811,1.32744,3175
18/11/2020 12:45,1.32761,1.32759,1.32827,1.32731,1.32772,1.32773,1.32835,1.32744,3814
18/11/2020 13:00,1.32759,1.32777,1.32793,1.32711,1.32773,1.32792,1.32803,1.32722,3466
18/11/2020 13:15,1.32777,1.32678,1.32789,1.3265,1.32792,1.32692,1.32803,1.32666,4529
18/11/2020 13:30,1.32678,1.3267,1.32707,1.32626,1.32692,1.32683,1.32719,1.3264,4823
18/11/2020 13:45,1.3267,1.32741,1.32781,1.32619,1.32683,1.32755,1.32793,1.32632,4842
18/11/2020 14:00,1.32741,1.32719,1.32778,1.32689,1.32755,1.32731,1.32792,1.327,4845
18/11/2020 14:15,1.32719,1.32772,1.32796,1.32696,1.32731,1.32787,1.32809,1.32711,3830
18/11/2020 14:30,1.32772,1.32888,1.32913,1.32769,1.32787,1.32904,1.32926,1.32782,5247
18/11/2020 14:45,1.32888,1.32928,1.32945,1.32883,1.32904,1.32943,1.32957,1.32894,4495
18/11/2020 15:00,1.32928,1.33038,1.33063,1.32918,1.32943,1.3305,1.33075,1.32933,5272
18/11/2020 15:15,1.33038,1.3309,1.33092,1.32967,1.3305,1.33101,1.33103,1.32979,3854
18/11/2020 15:30,1.3309,1.33042,1.33117,1.32948,1.33101,1.33057,1.33129,1.32962,5365
18/11/2020 15:45,1.33042,1.33019,1.3307,1.32977,1.33057,1.33033,1.33081,1.32991,5793
18/11/2020 16:00,1.33019,1.32996,1.33039,1.32966,1.33033,1.33008,1.33052,1.3298,3885
18/11/2020 16:15,1.32996,1.32908,1.33011,1.32896,1.33008,1.32921,1.3302,1.3291,3033
18/11/2020 16:30,1.32908,1.32998,1.33005,1.32907,1.32921,1.33009,1.33017,1.3292,3119
18/11/2020 16:45,1.32998,1.32972,1.33009,1.3295,1.33009,1.32985,1.33022,1.32962,2985
18/11/2020 17:00,1.32972,1.32945,1.32979,1.32937,1.32985,1.32959,1.32993,1.3295,2577
18/11/2020 17:15,1.32945,1.3287,1.32995,1.32819,1.32959,1.32885,1.33005,1.32835,3855
18/11/2020 17:30,1.3287,1.32869,1.32875,1.32814,1.32885,1.32884,1.3289,1.32827,2122
18/11/2020 17:45,1.32869,1.32883,1.32883,1.32835,1.32884,1.32895,1.32896,1.32846,2509
18/11/2020 18:00,1.32883,1.32837,1.32893,1.32805,1.32895,1.32851,1.32906,1.32819,3058
18/11/2020 18:15,1.32837,1.32827,1.32861,1.32814,1.32851,1.32841,1.32873,1.32822,1892
18/11/2020 18:30,1.32827,1.32891,1.32891,1.32819,1.32841,1.32904,1.32905,1.32833,1683
18/11/2020 18:45,1.32891,1.32849,1.32897,1.32843,1.32904,1.32863,1.32912,1.32854,1431
18/11/2020 19:00,1.32849,1.328,1.32881,1.32798,1.32863,1.32813,1.32894,1.3281,1651
18/11/2020 19:15,1.328,1.32779,1.32829,1.32772,1.32813,1.32793,1.32843,1.32785,2188
18/11/2020 19:30,1.32779,1.32807,1.3281,1.32745,1.32793,1.3282,1.32824,1.32756,1847
18/11/2020 19:45,1.32807,1.32812,1.32826,1.32784,1.3282,1.32825,1.32838,1.32796,1505
18/11/2020 20:00,1.32812,1.32805,1.32829,1.32758,1.32825,1.32821,1.32843,1.32772,1765
18/11/2020 20:15,1.32805,1.32792,1.32815,1.3278,1.32821,1.32806,1.32828,1.32793,1376
18/11/2020 20:30,1.32792,1.32718,1.32798,1.32715,1.32806,1.32734,1.32812,1.32729,2364
18/11/2020 20:45,1.32718,1.32683,1.32728,1.32649,1.32734,1.32694,1.32742,1.32664,3269
18/11/2020 21:00,1.32683,1.32649,1.32732,1.32643,1.32694,1.32662,1.32744,1.32658,1828
18/11/2020 21:15,1.32649,1.32692,1.32709,1.32648,1.32662,1.32705,1.32725,1.32659,768
18/11/2020 21:30,1.32692,1.3268,1.32693,1.32651,1.32705,1.32696,1.32704,1.32665,721
18/11/2020 21:45,1.3268,1.32664,1.32703,1.32651,1.32696,1.32815,1.32819,1.3268,1473
18/11/2020 22:00,1.32664,1.32664,1.32684,1.32611,1.32815,1.32796,1.32826,1.32678,78
18/11/2020 22:15,1.32664,1.32648,1.32687,1.32648,1.32796,1.32725,1.32796,1.32716,56
18/11/2020 22:30,1.32648,1.32665,1.32691,1.32649,1.32725,1.32714,1.32727,1.32694,188
18/11/2020 22:45,1.32665,1.32672,1.32673,1.32654,1.32714,1.32707,1.32726,1.32689,110
18/11/2020 23:00,1.32672,1.32671,1.3268,1.32659,1.32707,1.3269,1.32708,1.32682,481
18/11/2020 23:15,1.32671,1.32684,1.32686,1.32644,1.3269,1.32699,1.32702,1.32662,495
18/11/2020 23:30,1.32684,1.32652,1.32683,1.32648,1.32699,1.32668,1.32699,1.32665,371
18/11/2020 23:45,1.32652,1.32507,1.32652,1.32505,1.32668,1.32526,1.32667,1.32525,581
19/11/2020 00:00,1.32507,1.32327,1.32507,1.32327,1.32526,1.32345,1.32525,1.32343,4216
19/11/2020 00:15,1.32327,1.32355,1.32423,1.32297,1.32345,1.32371,1.32437,1.32311,3455
19/11/2020 00:30,1.32355,1.32379,1.32388,1.32332,1.32371,1.32392,1.32403,1.32348,1912
19/11/2020 00:45,1.32379,1.32314,1.32382,1.32294,1.32392,1.3233,1.32398,1.32306,2134
19/11/2020 01:00,1.32314,1.32319,1.32349,1.3225,1.3233,1.32332,1.32365,1.32264,3099
19/11/2020 01:15,1.32319,1.3232,1.32334,1.32307,1.32332,1.32334,1.32349,1.32323,2114
19/11/2020 01:30,1.3232,1.32328,1.32348,1.323,1.32334,1.32344,1.32362,1.32313,2303
19/11/2020 01:45,1.32328,1.32379,1.32382,1.32326,1.32344,1.32394,1.32396,1.32339,2252
19/11/2020 02:00,1.32379,1.32386,1.32408,1.32375,1.32394,1.32402,1.32423,1.32389,2182
19/11/2020 02:15,1.32386,1.32393,1.32413,1.32373,1.32402,1.32408,1.32427,1.32388,1956
19/11/2020 02:30,1.32393,1.32443,1.32445,1.32381,1.32408,1.32456,1.32458,1.32397,2328
19/11/2020 02:45,1.32443,1.3238,1.32443,1.32373,1.32456,1.32397,1.32457,1.32391,2219
19/11/2020 03:00,1.3238,1.32341,1.32398,1.32336,1.32397,1.32356,1.32413,1.3235,1930
19/11/2020 03:15,1.32341,1.32327,1.32344,1.32316,1.32356,1.32342,1.32357,1.32327,1831
19/11/2020 03:30,1.32327,1.32285,1.3233,1.32277,1.32342,1.32296,1.32344,1.32292,1245
19/11/2020 03:45,1.32285,1.32253,1.32292,1.32237,1.32296,1.32269,1.32303,1.32248,1454
19/11/2020 04:00,1.32253,1.32282,1.32284,1.32245,1.32269,1.32296,1.32298,1.32258,1488
19/11/2020 04:15,1.32282,1.32313,1.32315,1.32276,1.32296,1.32327,1.32329,1.32289,1577
19/11/2020 04:30,1.32313,1.32311,1.32319,1.3229,1.32327,1.32327,1.32332,1.32305,1503
19/11/2020 04:45,1.32311,1.32333,1.32338,1.32306,1.32327,1.32347,1.32354,1.32322,1347
19/11/2020 05:00,1.32333,1.32273,1.32344,1.32264,1.32347,1.32286,1.3236,1.32278,1493
19/11/2020 05:15,1.32273,1.32313,1.32322,1.32241,1.32286,1.32329,1.32335,1.32256,1548
19/11/2020 05:30,1.32313,1.32364,1.32366,1.3231,1.32329,1.32379,1.32379,1.32325,1714
19/11/2020 05:45,1.32364,1.32349,1.32386,1.3234,1.32379,1.32363,1.324,1.32354,1639
19/11/2020 06:00,1.32349,1.32302,1.32376,1.32301,1.32363,1.32315,1.3239,1.32314,1721
19/11/2020 06:15,1.32302,1.32274,1.32307,1.32248,1.32315,1.32288,1.32319,1.32262,2241
19/11/2020 06:30,1.32274,1.32351,1.32366,1.32249,1.32288,1.32367,1.32377,1.32265,2112
19/11/2020 06:45,1.32351,1.32395,1.324,1.32342,1.32367,1.32409,1.32413,1.32356,1954
19/11/2020 07:00,1.32395,1.32436,1.32462,1.32322,1.32409,1.32451,1.32475,1.32337,3925
19/11/2020 07:15,1.32436,1.32393,1.3249,1.32377,1.32451,1.3241,1.32503,1.32393,3264
19/11/2020 07:30,1.32393,1.32371,1.32449,1.32355,1.3241,1.32384,1.32463,1.3237,2425
19/11/2020 07:45,1.32371,1.32333,1.32371,1.32255,1.32384,1.32347,1.32385,1.32268,4636
19/11/2020 08:00,1.32333,1.32163,1.32383,1.32099,1.32347,1.32176,1.32398,1.32113,6576
19/11/2020 08:15,1.32163,1.32098,1.32189,1.32044,1.32176,1.32113,1.32205,1.32055,6272
19/11/2020 08:30,1.32098,1.32243,1.32248,1.3207,1.32113,1.32258,1.32266,1.32084,4266
19/11/2020 08:45,1.32243,1.32092,1.3228,1.3205,1.32258,1.32108,1.32296,1.32064,6425
19/11/2020 09:00,1.32092,1.32194,1.32223,1.32046,1.32108,1.32208,1.32237,1.32059,5055
19/11/2020 09:15,1.32194,1.32231,1.32236,1.32158,1.32208,1.32246,1.32253,1.3217,4349
19/11/2020 09:30,1.32231,1.32229,1.32298,1.32204,1.32246,1.32244,1.32311,1.32215,4287
19/11/2020 09:45,1.32229,1.32089,1.32257,1.32059,1.32244,1.32105,1.32271,1.32073,4662
19/11/2020 10:00,1.32089,1.32104,1.32146,1.32055,1.32105,1.32117,1.32158,1.3207,4746
19/11/2020 10:15,1.32104,1.32106,1.32117,1.32051,1.32117,1.32119,1.32133,1.32064,4494
19/11/2020 10:30,1.32106,1.32162,1.32212,1.32075,1.32119,1.3218,1.32226,1.32088,4202
19/11/2020 10:45,1.32162,1.32433,1.32564,1.32145,1.3218,1.32443,1.32578,1.32159,8498
19/11/2020 11:00,1.32433,1.32354,1.32529,1.32351,1.32443,1.32371,1.32542,1.32367,5746
19/11/2020 11:15,1.32354,1.32411,1.32425,1.32284,1.32371,1.32424,1.32441,1.32296,4397
19/11/2020 11:30,1.32411,1.32488,1.32497,1.32359,1.32424,1.32503,1.32509,1.32374,3385
19/11/2020 11:45,1.32488,1.3254,1.32637,1.32484,1.32503,1.32555,1.32652,1.32499,4919
19/11/2020 12:00,1.3254,1.32503,1.32571,1.32481,1.32555,1.32518,1.32583,1.32496,3265
19/11/2020 12:15,1.32503,1.32423,1.3251,1.32379,1.32518,1.32435,1.32524,1.32393,3591
19/11/2020 12:30,1.32423,1.32369,1.32451,1.32364,1.32435,1.32379,1.32464,1.32375,2895
19/11/2020 12:45,1.32369,1.32315,1.32391,1.32313,1.32379,1.32328,1.32404,1.32325,3639
19/11/2020 13:00,1.32315,1.32381,1.32405,1.32254,1.32328,1.32396,1.3242,1.32269,4201
19/11/2020 13:15,1.32381,1.32314,1.32399,1.32279,1.32396,1.32335,1.32413,1.32293,3274
19/11/2020 13:30,1.32314,1.32183,1.3234,1.32145,1.32335,1.32196,1.32353,1.32159,5188
19/11/2020 13:45,1.32183,1.32275,1.32281,1.32142,1.32196,1.3229,1.32297,1.32156,4471
19/11/2020 14:00,1.32275,1.32157,1.32282,1.32145,1.3229,1.32169,1.32296,1.3216,4450
19/11/2020 14:15,1.32157,1.32086,1.32172,1.31951,1.32169,1.32097,1.32189,1.31967,6527
19/11/2020 14:30,1.32086,1.32056,1.32139,1.31998,1.32097,1.32068,1.32148,1.32013,7172
19/11/2020 14:45,1.32056,1.32202,1.3224,1.32035,1.32068,1.32215,1.32254,1.32048,5789
19/11/2020 15:00,1.32202,1.32267,1.32334,1.32202,1.32215,1.32281,1.32347,1.32214,6710
19/11/2020 15:15,1.32267,1.32184,1.32291,1.32093,1.32281,1.322,1.32305,1.32107,6238
19/11/2020 15:30,1.32184,1.32318,1.32342,1.32083,1.322,1.32331,1.32357,1.32096,7319
19/11/2020 15:45,1.32318,1.32252,1.32396,1.32212,1.32331,1.32267,1.3241,1.32225,7243
19/11/2020 16:00,1.32252,1.32179,1.32283,1.32117,1.32267,1.32192,1.32297,1.3213,5038
19/11/2020 16:15,1.32179,1.32273,1.32284,1.32167,1.32192,1.32288,1.32299,1.32183,3534
19/11/2020 16:30,1.32273,1.32222,1.32316,1.32208,1.32288,1.32236,1.32331,1.3222,4540
19/11/2020 16:45,1.32222,1.32236,1.32257,1.32206,1.32236,1.32251,1.3227,1.3222,3306
19/11/2020 17:00,1.32236,1.32268,1.32275,1.32206,1.32251,1.32283,1.32288,1.3222,2938
19/11/2020 17:15,1.32268,1.32295,1.32315,1.32241,1.32283,1.32309,1.3233,1.32255,2394
19/11/2020 17:30,1.32295,1.32243,1.32318,1.32236,1.32309,1.32259,1.32331,1.3225,2211
